Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131386156,3,30,30,30,30,16.6,30,30,17.333,30,30,15.367,30,30,18,30,30,14.433,30,30,15.133,0,0,0,0,0,0,0,0,0,0
111335820,3,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389260,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382773,1,30,42,33,22,14.136,42,30,15.4,30,9,13,36,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388703,1,39,36,30,9,14.667,48,24,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364558,3,24,30,30,30,16.4,30,30,16,30,30,14.7,30,30,16,30,30,15.067,30,30,15.4,0,0,0,0,0,0,0,0,0,0
131382540,2,42,36,36,18,10.5,36,24,11.25,30,12,11.75,30,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392332,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382153,1,30,36,28,22,12.955,36,36,13.167,30,15,13,36,18,11.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385695,0,37,30,30,24,12.75,39,39,13.077,30,30,11.433,30,21,13.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396394,1,6,12,33,18,12.667,30,24,13.25,30,6,11,42,30,12.8,47,13,11.538,61,20,11.9,40,13,10.538,49,16,13.063,150,37,12.865,0
131394896,1,6,0,12,12,11.5,18,12,12.5,36,24,11.75,36,30,12.2,34,26,12.462,39,32,12.063,52,11,13.636,46,16,13.188,59,22,10.682,0
131389218,3,30,30,30,30,15,30,30,13.5,30,30,14.333,30,30,14.033,30,30,13.6,30,30,13.5,0,0,0,0,0,0,0,0,0,0
131386588,0,30,54,30,30,12.5,36,30,13.2,30,26,13.346,30,24,12.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335822,3,10,0,30,30,18,30,30,16.7,30,20,16,30,30,15.467,30,30,16,30,30,14.967,30,30,15.133,30,30,14.933,0,0,0,0
131395195,1,12,12,35,29,14.69,48,18,13.333,36,6,16,54,24,16,35,0,0,36,0,0,30,0,0,42,0,0,394,103,13.903,0
131392582,2,0,5,35,35,11.843,45.5,24,15.25,36,30.5,14.164,42.5,37,12.405,36,13,11.692,53.5,12.5,10.8,30,11.5,11.043,30,11.5,12.304,0,0,0,0
111374737,3,0,12,30,15,15,30,30,16.5,30,30,12.4,30,30,15.333,30,30,12.8,30,30,16,30,30,12.733,30,30,15.4,0,0,0,0
131393108,0,7,7,30,18,12.667,18,11,16,26,24,12.25,35,29,11.517,29,2,11,18,0,0,28,18,11,36,36,12,61,35,12.686,0
131389411,2,36,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,18,37.5,0,0,201,96,12.188,1
131380827,2,36,42,30,24,13.125,30,30,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396495,0,31,26,37,30,12.2,42,36,14,36,17,13.471,42,30,13.6,32,25,13.2,29,17,15.353,0,0,0,0,0,0,0,0,0,0
131380633,0,48,42,30,15,14.8,30,24,12.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383798,0,2,12,22,20,15.1,34,28,13.357,36,36,13.167,33,33,14.909,30,30,12.9,30,27,13.704,0,0,0,0,0,0,0,0,0,0
131380490,2,30,54,30,30,13.2,30,24,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389661,2,30,30,30,30,13.5,30,30,15.983,30,30,13.417,30,30,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397120,1,0,12,18,12,10,45,29,13.862,50,35,10.371,39,19,12.053,38,15,10.467,53,47,11.277,40,26,11.231,35,12,11.667,0,0,0,0
131380733,2,36,42,30,24,13.5,30,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382399,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383512,3,40,30,40,30,12.967,30,30,17,30,20,13.7,30,30,17,30,30,13.067,30,30,12.633,0,0,0,0,0,0,0,0,0,0
131386717,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354311,3,30,24,30,30,13.933,30,30,17.333,30,30,13.633,32,32,15.219,30,30,12.833,30,28,15.643,0,0,0,0,0,0,0,0,0,0
111364552,3,24,30,34,34,14.824,30,30,16,33,33,11.758,30,30,16.5,30,27,12.259,30,30,12.933,0,0,0,0,0,0,0,0,0,0
111345874,3,30,30,20,20,15.5,26,26,15.154,34,34,14.824,26,26,16.615,30,30,15.8,30,30,15.2,0,0,0,0,0,0,0,0,0,0
131386249,0,34,50,36,30,12.9,36,30,12,30,30,10.9,30,24,11.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354288,3,30,24,30,30,15.067,30,30,16.667,30,30,14.533,30,30,14,30,30,12.767,30,30,13.867,0,0,0,0,0,0,0,0,0,0
131379685,2,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386091,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382212,0,30,36,30,30,12.3,33,33,13.182,30,30,13,30,27,11.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387568,2,30,30,36,0,0,36,0,0,27,15,13.6,24,6,10,0,0,0,0,0,0,0,0,0,0,0,0,60,7,11.429,1
131382290,3,30,30,30,30,12.467,33,30,14.333,30,24,11.375,30,30,12.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379494,2,42,42,30,24,12.125,30,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388741,2,12,12,40,34,12.412,36,36,13.333,29,17.5,11.971,46.5,34.5,12.623,17.5,13.5,11.185,13.5,7.5,11.733,17.5,1.5,11,11.5,7.5,12.8,0,0,0,0
131389525,2,23.5,35.5,36,24,13.25,36,18,13.278,35,35,11.514,36.5,30.5,11.934,30,7.5,10.8,30,18,11.444,0,0,0,0,0,0,0,0,0,0
131399902,2,29,35.5,35,12,11,40.5,6,11,35.5,13.5,14.259,31.5,7.5,11.867,30,1.5,12,30,11.5,10.783,0,0,0,0,0,0,0,0,0,1
131380262,2,51,54,30,12,13.25,30,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402859,2,30.5,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393571,0,12,18,28,22,13.636,60,40,13.15,39,39,13.308,36,30,13.1,32,19,11.895,29,23,14.304,0,0,0,0,0,0,0,0,0,0
131390241,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392973,1,12,18,0,0,0,0,0,0,33,8,11.625,36,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131379386,3,30,30,30,30,13.533,30,30,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385994,2,35.5,30,30,24.5,12.245,36.5,36.5,13.247,30,23.5,12.809,30,30,13.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386031,1,32,0,35,0,0,36,0,0,26,3,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391214,1,24,30,35,17,13,36,18,11.667,30,18,12.5,42,30,12.4,20,15,11.6,36,18,15,30,9,12.667,30,6,11,0,0,0,0
131384446,2,42,36,36,36,12.5,36,36,13.333,30,12,11,30,18,10.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389935,3,36,24,34,30,14.1,30,30,17.667,30,26,12.962,34,34,13.176,30,30,14.867,30,30,13.033,0,0,0,0,0,0,0,0,0,0
131392073,2,6.5,1,35.5,29.5,15.407,36,24.5,15.449,36,18,12,36,23,10.739,35.5,12,11.5,36.5,18.5,12.946,30,18,11.806,30,11.5,13.087,0,0,0,0
131389761,2,42,49,36,24.5,10.286,53.5,23.5,11.362,30,18,11.667,48,24,13.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389407,3,39,33,30,27,13.63,33,30,16.333,30,30,14.467,30,30,16.333,30,30,15.867,30,30,13.567,0,0,0,0,0,0,0,0,0,0
131386852,2,6,12,46.5,40.5,11.469,36,36,14.139,36,36,10.986,36,24,13.875,30,7.5,11.8,30,24,12.625,0,0,0,0,0,0,0,0,0,0
131389442,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394926,1,36,18,30,0,0,48,0,0,30,0,0,24,0,0,30,0,0,18,0,0,0,0,0,0,0,0,377,109,11,1
131393753,0,31,40,25,18,11.889,46,30,13.867,36,32,12.375,36,24,11.625,32,13,10.923,23,23,13.087,0,0,0,0,0,0,0,0,0,0
111335873,3,30,30,30,30,17.333,30,30,15.167,30,30,15.333,30,30,15.433,30,30,14.533,30,30,14.833,0,0,0,0,0,0,0,0,0,0
131380294,2,30,42,30,30,12.2,30,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396492,1,17,30,37,26,14,33,21,15.143,54,27,14.667,66,40,13.65,34,6,11,58,28,12,28,20,11.65,30,0,0,0,0,0,0
131379380,3,33,30,30,24,12.542,30,30,13.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386679,1,36,42,31,31,14.161,36,36,14.667,0,0,0,0,0,0,27,9,15.333,36,12,15.5,34,0,0,18,0,0,72,3,18,0
131386961,1,30,36,28,28,13.929,30,24,13,17,17,14.118,30,30,13,30,15,12.4,30,0,0,0,0,0,0,0,0,0,0,0,0
131392733,2,42,48,30,24,13.625,30,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395639,1,26,30,32,0,0,36,0,0,20,0,0,47,0,0,32,0,0,36,6,10,0,0,0,0,0,0,0,0,0,1
131384627,3,30,0,30,30,17.667,30,30,17.1,0,0,0,30,30,15.833,30,30,16.333,30,30,15.433,30,30,14.567,30,30,13.1,0,0,0,0
131385206,0,37,30,30,24,12.375,36,36,12.333,30,30,13.233,36,24,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390978,3,30,30,30,30,15.333,36,36,13.333,30,30,14,36,30,12.9,30,30,13.067,30,24,13.708,0,0,0,0,0,0,0,0,0,0
131383430,3,27,36,45,36,12.972,16,10,15,30,0,0,36,20,11,30,30,12.6,30,24,12.375,0,0,0,0,0,0,0,0,0,0
131392074,2,6,18.5,0,0,0,0,0,0,23.5,17.5,10.686,36,17.5,11.886,35,29.5,12.017,36,7,14.714,34,11,11.909,36,23,10.783,132,50,12.72,0
111364370,3,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386729,1,42,0,21,15,10.8,30,6,10,30,9,15.333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131401882,3,17,0,0,0,0,8,8,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111374596,3,0,10,40,30,16,24,24,14.375,12,12,15,30,20,18,30,18,11.889,15,15,15,30,30,12.567,30,15,14,60,60,12.4,0
131391082,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380245,2,36,48,30,6,13.5,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386860,2,18,51,35,23,11.5,53,35,12.171,36.5,25.5,10.98,52,24,11.646,30,13.5,12.222,30,24,13.021,0,0,0,0,0,0,0,0,0,0
131385663,2,30,36,30,30,11.5,30,30,11.9,30,30,13.5,30,30,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380704,2,30,36,30,30,13.4,30,30,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403905,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354343,3,24,30,30,30,14.6,30,30,16,30,30,15.1,30,30,17,30,30,15.7,30,30,16.3,0,0,0,0,0,0,0,0,0,0
131383481,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383812,3,30,30,36,36,15.167,30,30,17,30,24,14.833,30,30,16.667,30,30,12.767,30,30,13.667,0,0,0,0,0,0,0,0,0,0
111354354,3,30,24,30,30,17.467,30,30,17,30,30,15.9,30,30,17,30,30,15.833,30,30,16.767,0,0,0,0,0,0,0,0,0,0
131384425,2,30,36,30,30,10.9,30,24,13.25,30,30,12.4,30,30,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383444,1,29,42,30,18,12.667,42,12,13,36,17,12.706,36,24,12,30,12,13.25,30,12,12.5,0,0,0,0,0,0,0,0,0,0
131382454,2,42,51,36,30,11,36,24,11.5,30,18,13,30,18,12.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386132,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389872,3,36,24,30,30,13.4,30,30,18,30,30,13.867,30,30,15.667,30,30,15.067,30,30,13.067,0,0,0,0,0,0,0,0,0,0
131382854,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392032,0,19,32,33,20,14.1,35,25,16.28,35,30,13.5,37,30,13,30,19,14.158,30,23,11.217,0,0,0,0,0,0,0,0,0,0
111345877,3,30,30,26,26,15.962,20,20,17,26,26,15.923,34,34,15.647,30,30,14.967,30,30,14.433,0,0,0,0,0,0,0,0,0,0
131384660,3,30,30,30,20,16,0,0,0,0,0,0,30,30,13.633,30,30,15,30,30,13.333,30,30,12.3,30,30,12.333,0,0,0,0
131389162,3,30,30,30,30,18,36,30,15.8,30,30,17,30,30,16.267,30,30,15.4,30,30,14.767,0,0,0,0,0,0,0,0,0,0
131388410,0,35,49,42,42,12.071,30,30,13.6,30,11,13.818,30,24,13.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382896,3,30,30,30,30,16.433,30,30,17.667,30,30,14.333,30,30,15.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391567,1,36,24,36,36,14.778,30,30,15.6,30,24,13.75,30,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386505,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392606,2,11,0,41,30,11.6,30,30,12.033,30,19,12.368,30,30,11.5,30,30,12.017,30,30,13.217,0,0,0,0,0,0,0,0,0,0
131390975,0,27,40,19,19,14.105,38,20,14.5,30,24,12,36,24,11.75,30,18,11.444,30,18,11.556,0,0,0,0,0,0,0,0,0,0
131385693,2,36,60,27,6,15,45,9,12.667,33,6,12,54,0,0,36,9,11,51,21,11.429,30,24,13.625,30,6,12,0,0,0,1
131386768,3,30,30,30,25,16.24,35,35,17.286,30,30,16.133,36,36,15.389,30,24,13.25,30,30,14.667,0,0,0,0,0,0,0,0,0,0
131388746,2,17.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393652,0,27,59,35,28,12.321,40,40,11.725,32,26,12.346,29,23,13.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390938,0,7,0,35,28,13.143,50,33,15.091,37,24,11.25,30,24,13,21,14,13.286,30,30,12.733,0,0,0,0,0,0,0,0,0,0
131388043,3,30,0,30,30,16.667,30,30,15.9,0,0,0,30,24,15.042,30,30,17,30,30,14.533,23,20,14.25,30,30,12.867,0,0,0,0
131387060,3,30,30,30,30,16.533,30,30,16.667,30,30,15.4,30,30,16,30,30,15.867,30,30,16.267,0,0,0,0,0,0,0,0,0,0
111364524,3,15,0,30,15,18,18,18,15.5,20,20,16.5,14,14,15.286,20,20,14,12,12,14.5,43,25,13.4,30,15,11,120,77,12.844,0
131389995,2,11.5,17,36,30,11.6,36,36,14.472,36,24.5,11.367,36,13,11.769,30,24,14.875,30,24,12.604,0,0,0,0,0,0,0,0,0,0
131380335,3,30,30,30,30,12.567,30,30,14.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389518,2,30,30,30,30,13.383,30,30,13.4,30,30,13.183,30,30,14.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387124,0,30,41,36,36,13.75,37,31,13.355,30,23,12.913,30,30,13.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345888,3,30,30,26,26,15.115,20,20,16.5,26,26,14.038,34,34,15,30,30,13.4,30,30,15.333,0,0,0,0,0,0,0,0,0,0
131390142,2,1,25.5,30,10,12,30,10,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392069,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383498,1,47,42,28,16,11.813,42,24,11.75,28,6,12,36,6,12,30,9,12.333,30,0,0,0,0,0,0,0,0,0,0,0,0
131386994,3,30,30,30,30,14.867,30,30,16.333,30,30,13.967,34,34,15.529,30,30,12.667,30,26,14.923,0,0,0,0,0,0,0,0,0,0
111364535,3,30,24,30,30,16.333,30,30,17.333,30,30,15.933,30,30,18,30,30,15.033,30,30,16.567,0,0,0,0,0,0,0,0,0,0
131391552,2,6,18,30,24,10,60,30,11.3,0,0,0,0,0,0,29,11,11.5,52.5,17.5,13.257,41.5,12,11.5,29.5,5.5,14,196.5,56,11.652,0
131396518,1,29,36,35,18,11,36,36,11.833,40,6,10,31,7,10,46,0,0,72,0,0,41,14,11.5,53,17,11.882,58,25,12.52,0
131396649,2,34.5,29.5,29.5,0,0,35.5,0,0,38.5,0,0,35.5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389542,3,30,30,30,30,15.633,30,30,17.667,30,30,14.633,30,30,16,30,30,15.733,30,30,15.6,0,0,0,0,0,0,0,0,0,0
131402403,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384580,2,36,24,42,27,12.889,30,24,13.875,36,12,13.5,30,18,13.167,30,15,12.6,30,24,12.25,0,0,0,0,0,0,0,0,0,1
131391074,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380356,3,30,30,30,30,14.433,30,30,13.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385376,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380123,1,34,42,30,9,13,42,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384429,1,48,42,35,17,12.118,36,18,14.667,33,22,13.864,36,30,13.2,30,9,14,36,0,0,0,0,0,0,0,0,0,0,0,0
131390753,0,30,41,0,0,0,27,19,11.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403661,0,31.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383970,2,24,48,27,12,14,39,15,10.2,15,15,10.8,15,15,13.8,21,9,15.667,36,12,13,0,0,0,0,0,0,0,0,0,0
131386829,3,30,0,0,0,0,36,36,15.333,30,30,14.333,30,30,13.4,30,30,13.667,36,30,13.167,33,33,12.606,30,21,12.571,0,0,0,0
131386382,1,18,18,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335897,3,30,30,30,30,16.167,30,30,18,30,30,15.9,30,30,16.333,30,30,14.833,30,30,15.233,0,0,0,0,0,0,0,0,0,0
111364551,3,24,30,30,30,14.667,36,30,16.333,32,32,12.719,34,34,16.471,30,30,13.233,30,30,14,0,0,0,0,0,0,0,0,0,0
131382509,3,30,30,30,30,13.633,30,30,16.667,30,30,13.9,30,30,14.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345866,3,30,30,20,20,17.5,26,26,15.731,34,34,15.412,26,26,15.923,30,30,15.867,30,30,15.233,0,0,0,0,0,0,0,0,0,0
131393433,0,24,30,23,23,13.739,40,34,15.235,34,34,12.853,36,30,13.7,32,13,10.923,23,23,12.087,0,0,0,0,0,0,0,0,0,0
111335764,3,30,30,30,30,15.667,30,30,14.3,30,30,16.333,30,30,13.833,30,30,14.067,30,30,14.2,0,0,0,0,0,0,0,0,0,0
131392213,2,30,30,31.5,30,14.633,31.5,30,13.617,30,28.5,12.719,30,28.5,14.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394920,1,23,29,34,23,11.261,36,36,12.167,31,6,11,38,33,10.182,52,20,10.6,51,15,11.667,29,10,13,30,7,12,0,0,0,0
131384414,3,30,30,30,30,17.367,30,30,18,30,30,16.5,30,30,16.333,30,30,15.433,30,30,15.633,0,0,0,0,0,0,0,0,0,0
131385517,2,30,30,30,30,13,36,36,13.917,30,24,13.5,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395901,0,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393027,0,0,6,15,15,10.867,63,0,0,0,0,0,0,0,0,35,24,11.583,47,39,11.308,34,27,13.222,36,30,13.2,60,31,11.806,0
131385130,3,30,30,30,30,16.233,30,30,17,30,30,14.2,30,30,15.667,30,30,14.267,30,30,14.1,0,0,0,0,0,0,0,0,0,0
111335832,3,15,51,30,30,16.333,30,30,13.033,30,30,16.333,30,30,14.533,30,30,14.267,30,30,14.567,0,0,0,0,0,0,0,0,0,0
111335757,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385040,2,30,18,39,33,13.273,33,24,12.75,36,9,11.667,36,36,12.583,30,18,12.5,30,12,11.5,0,0,0,0,0,0,0,0,0,0
131393608,2,30,36,34,34,12.721,30,30,11.6,30,26,12.481,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131401015,1,12,11,59,24,10.875,43,8,11,87,35,11.771,37,22,12.455,53,6,10,62,10,13,45,5,12,60,33,11.848,0,0,0,0
131389554,3,0,10,34,34,15.824,30,30,17,30,30,14.867,30,20,18,30,26,13.654,30,30,12.667,30,30,14.9,30,30,14.9,0,0,0,0
131389988,3,30,18,10,10,10,25,25,13.2,30,30,12.667,40,27,11.593,30,20,13.5,30,20,12.65,33,33,13.242,33,27,14.741,0,0,0,0
131382621,2,33,33,27,27,14.333,33,33,12.182,30,30,13.3,30,24,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392488,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354364,3,24,30,30,30,16.4,30,30,16.667,30,30,15.367,30,30,16.5,30,30,15.3,30,30,15.333,0,0,0,0,0,0,0,0,0,0
131382241,3,35,30,30,30,15.267,30,30,15,30,30,14.833,30,30,15.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398541,1,6,0,48,32,14.469,15,15,15.467,59,32,12.563,56,35,13.971,40,19,13.316,49,33,14.182,33,20,12.6,43,22,13.909,0,0,0,0
131387899,3,30,30,30,30,15,30,30,14.733,30,30,15.667,30,30,14.433,30,30,14.1,30,30,13.667,0,0,0,0,0,0,0,0,0,0
111354333,3,24,30,30,30,16.467,30,30,17.333,30,30,15.667,30,30,14.5,30,30,15.7,30,30,16.3,0,0,0,0,0,0,0,0,0,0
131398341,0,0,4,0,0,0,0,0,0,24,17,11.118,49,39,12.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385333,3,30,30,30,30,15,30,30,17,30,30,13.9,30,30,16.667,30,30,13.533,30,30,13.967,0,0,0,0,0,0,0,0,0,0
131395023,2,6,12,6,0,0,30,0,0,35,29,12.569,41,29,12.379,23,12,12.5,47,24,12.792,29,6,12,35,6,12,0,0,0,1
131382180,3,42,20,36,24,12.417,30,10,11,30,24,12.5,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393756,1,22,6,36,31,12.452,36,36,13,35,24,11.75,36,36,14.667,29,10,12,30,16,12.75,0,0,0,0,0,0,0,0,0,0
131391950,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384496,2,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385299,3,30,30,33,33,15.848,30,30,16.667,30,27,12.852,30,30,16,30,30,13.467,30,30,14.167,0,0,0,0,0,0,0,0,0,0
111354356,3,24,30,30,30,16,30,30,18,30,30,15.967,30,30,17.5,30,30,16,30,30,17,0,0,0,0,0,0,0,0,0,0
131387739,3,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364548,3,30,24,30,30,15.667,30,30,16,30,30,13.767,30,30,16.5,30,30,12.867,30,30,15.067,0,0,0,0,0,0,0,0,0,0
131380818,2,33,45,30,12,11.75,36,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394250,0,22,21,29,29,12.828,26,26,14.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394526,0,24,48,29,23,13.217,30,30,14.4,32,25,12,29,29,12.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397431,1,12,30,56,49,14.224,47,10,13.6,75,23,11.087,43,28,14.536,66,14,10.429,74,41,13.122,47,13,11.077,46,16,14.188,0,0,0,0
131396009,1,6,6,19,11,12.636,42,30,13.4,42,28,14.429,52,30,16.5,41,14,15.143,54,36,12.889,41,26,13.231,42,24,13.583,58,24,12.708,0
131391359,2,35.5,59,34,28.5,11.754,42,30.5,13.049,30,26,11.019,30,18,12.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390229,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
